交易所标识_Exchflg,市场标识_Mktflg,日期_Date,市场溢酬因子__流通市值加权_Rmrf_tmv,市值因子__流通市值加权_Smb_tmv,账面市值比因子__流通市值加权_Hml_tmv,市场溢酬因子__总市值加权_Rmrf_mc,市值因子__总市值加权_Smb_mc,账面市值比因子__总市值加权_Hml_mc,
"2","A",2013-07-29,"-0.0205","0.0093","-0.0032","-0.0203","0.0097","-0.0059"
"2","A",2013-07-30,"-0.0031","0.0024","-0.0022","-0.0030","0.0047","0.0057"
"2","A",2013-07-31,"0.0044","0.0039","0.0014","0.0043","0.0005","0.0025"
"2","A",2013-08-01,"0.0312","0.0005","0.0023","0.0318","0.0012","-0.0048"
"2","A",2013-08-02,"0.0039","0.0016","0.0006","0.0038","0.0037","-0.0036"
"2","A",2013-08-05,"0.0168","0.0009","-0.0010","0.0171","-0.0005","-0.0022"
"2","A",2013-08-06,"0.0114","-0.0031","0.0005","0.0112","-0.0043","0.0073"
"2","A",2013-08-07,"-0.0115","-0.0047","-0.0008","-0.0123","-0.0050","0.0022"
"2","A",2013-08-08,"0.0042","0.0034","-0.0002","0.0040","0.0033","-0.0019"
"2","A",2013-08-09,"0.0018","0.0014","-0.0008","0.0017","0.0013","0.0027"
"2","A",2013-08-12,"0.0147","-0.0023","-0.0010","0.0133","-0.0041","0.0088"
"2","A",2013-08-13,"0.0051","0.0038","0.0033","0.0059","0.0042","0.0021"
"2","A",2013-08-14,"-0.0025","0.0010","0.0006","-0.0024","0.0005","-0.0001"
"2","A",2013-08-15,"-0.0126","0.0023","0.0058","-0.0124","0.0063","0.0022"
"2","A",2013-08-16,"-0.0211","-0.0040","0.0017","-0.0218","-0.0041","0.0062"
"2","A",2013-08-19,"0.0196","0.0049","0.0020","0.0200","0.0041","-0.0019"
"2","A",2013-08-20,"-0.0014","0.0085","-0.0005","-0.0005","0.0078","0.0011"
"2","A",2013-08-21,"0.0050","0.0097","-0.0029","0.0052","0.0098","-0.0006"
"2","A",2013-08-22,"0.0028","0.0007","0.0010","0.0029","-0.0015","0.0011"
